Status,Quadrat ID,Location,Date,Length mm,Growth bands ,Shell erosion mm,Notes
Unharvested,10,St. Pierre Creek,November,69.2,4,,
Unharvested,10,St. Pierre Creek,November,62.2,3,,
Unharvested,10,St. Pierre Creek,November,20.7,0,,
Unharvested,10,St. Pierre Creek,November,22.9,0,,
Unharvested,10,St. Pierre Creek,November,13.7,,,
Unharvested,10,St. Pierre Creek,November,15.8,,,
Unharvested,10,St. Pierre Creek,November,23.2,,,
Unharvested,10,St. Pierre Creek,November,42.7,,,
Unharvested,10,St. Pierre Creek,November,45.1,,,
Unharvested,10,St. Pierre Creek,November,67.1,,,  
Unharvested,10,St. Pierre Creek,November,69.1,,,
Unharvested,10,St. Pierre Creek,November,71.2,,,
Unharvested,10,St. Pierre Creek,November,71.9,,,
Unharvested,10,St. Pierre Creek,November,74,,,
Unharvested,10,St. Pierre Creek,November,74.9,,,
Unharvested,10,St. Pierre Creek,November,75,,,
Unharvested,10,St. Pierre Creek,November,76.5,,,
Unharvested,10,St. Pierre Creek,November,77.8,,,
Unharvested,10,St. Pierre Creek,November,80.5,,,
Unharvested,10,St. Pierre Creek,November,80.6,,,
Unharvested,10,St. Pierre Creek,November,81.4,,,
Unharvested,10,St. Pierre Creek,November,82.7,,,
Unharvested,10,St. Pierre Creek,November,85.7,,,
Unharvested,10,St. Pierre Creek,November,86,,,
Unharvested,10,St. Pierre Creek,November,86.1,,,
Unharvested,10,St. Pierre Creek,November,86.6,,,
Unharvested,10,St. Pierre Creek,November,86.8,,,
Unharvested,10,St. Pierre Creek,November,88.7,,,
Unharvested,10,St. Pierre Creek,November,89,,,
Unharvested,10,St. Pierre Creek,November,89.3,,,
Unharvested,10,St. Pierre Creek,November,89.4,,,
Unharvested,10,St. Pierre Creek,November,89.6,,,
Unharvested,10,St. Pierre Creek,November,90,,,
Unharvested,10,St. Pierre Creek,November,90.2,,,
Unharvested,10,St. Pierre Creek,November,90.6,,,
Unharvested,10,St. Pierre Creek,November,91.3,,,
Unharvested,10,St. Pierre Creek,November,92.8,,,
Unharvested,10,St. Pierre Creek,November,94.7,,,
Unharvested,10,St. Pierre Creek,November,96.2,,,
Harvested,1,Fish Creek,2/6/2017,113.1,13,35,Difficult
Harvested,1,Fish Creek,2/6/2017,107.9,12,33.5,
Harvested,1,Fish Creek,2/6/2017,118.8,12,48.5,Difficult
Harvested,1,Fish Creek,2/6/2017,105.6,11,,
Harvested,1,Fish Creek,2/6/2017,110.3,11,29,Difficult
Harvested,1,Fish Creek,2/6/2017,112,11,33,
Harvested,1,Fish Creek,2/6/2017,78.5,3,,
Harvested,1,Fish Creek,2/6/2017,65.9,2,,
Harvested,1,Fish Creek,2/6/2017,13.5,0,,
Harvested,1,Fish Creek,2/6/2017,25.4,0,,
Harvested,1,Fish Creek,2/6/2017,18.6,,,
Harvested,1,Fish Creek,2/6/2017,43.9,,,
Harvested,1,Fish Creek,2/6/2017,73.5,,,
Harvested,1,Fish Creek,2/6/2017,76,,,
Harvested,1,Fish Creek,2/6/2017,91.7,,,
Harvested,1,Fish Creek,2/6/2017,92,,,
Harvested,1,Fish Creek,2/6/2017,96,,,
Harvested,1,Fish Creek,2/6/2017,97.4,,,
Harvested,1,Fish Creek,2/6/2017,97.8,,,
Harvested,1,Fish Creek,2/6/2017,98.3,,,
Harvested,1,Fish Creek,2/6/2017,101.1,,,
Harvested,1,Fish Creek,2/6/2017,104.6,,,
Harvested,1,Fish Creek,2/6/2017,105.5,,,
Harvested,1,Fish Creek,2/6/2017,106.1,,,
Harvested,1,Fish Creek,2/6/2017,107.6,,,
Harvested,1,Fish Creek,2/6/2017,108.2,,,
Harvested,1,Fish Creek,2/6/2017,111.2,,,
Harvested,1,Fish Creek,2/6/2017,111.8,,,
Harvested,1,Fish Creek,2/6/2017,113.1,,,
Harvested,1,Fish Creek,2/6/2017,118.3,,,
Harvested,2,Fish Creek,2/6/2017,122.8,14,21,
Harvested,2,Fish Creek,2/6/2017,112.2,11,,
Harvested,2,Fish Creek,2/6/2017,103.6,8,27,
Harvested,2,Fish Creek,2/6/2017,115.7,8,23,
Harvested,2,Fish Creek,2/6/2017,102.3,7,,
Harvested,2,Fish Creek,2/6/2017,104.1,6,,
Harvested,2,Fish Creek,2/6/2017,107.1,6,,
Harvested,2,Fish Creek,2/6/2017,100.3,5,,
Harvested,2,Fish Creek,2/6/2017,88.2,4,,
Harvested,2,Fish Creek,2/6/2017,99.4,4,18.5,
Harvested,2,Fish Creek,2/6/2017,23.2,,,
Harvested,2,Fish Creek,2/6/2017,28.8,,,
Harvested,2,Fish Creek,2/6/2017,40.5,,,
Harvested,2,Fish Creek,2/6/2017,47.2,,,
Harvested,2,Fish Creek,2/6/2017,49.9,,,
Harvested,2,Fish Creek,2/6/2017,58.4,,,
Harvested,2,Fish Creek,2/6/2017,60.4,,,
Harvested,2,Fish Creek,2/6/2017,65.6,,,
Harvested,2,Fish Creek,2/6/2017,72.9,,,
Harvested,2,Fish Creek,2/6/2017,82.8,,,
Harvested,2,Fish Creek,2/6/2017,84,,,
Harvested,2,Fish Creek,2/6/2017,86.7,,,
Harvested,2,Fish Creek,2/6/2017,87.8,,,
Harvested,2,Fish Creek,2/6/2017,89.9,,,
Harvested,2,Fish Creek,2/6/2017,92.9,,,
Harvested,2,Fish Creek,2/6/2017,93.4,,,
Harvested,2,Fish Creek,2/6/2017,94.5,,,
Harvested,2,Fish Creek,2/6/2017,95.2,,,
Harvested,2,Fish Creek,2/6/2017,95.3,,,
Harvested,2,Fish Creek,2/6/2017,95.7,,,
Harvested,2,Fish Creek,2/6/2017,96.5,,,
Harvested,2,Fish Creek,2/6/2017,99.2,,,
Harvested,2,Fish Creek,2/6/2017,99.5,,,
Harvested,2,Fish Creek,2/6/2017,99.8,,,
Harvested,2,Fish Creek,2/6/2017,100.5,,,
Harvested,2,Fish Creek,2/6/2017,101.8,,,
Harvested,2,Fish Creek,2/6/2017,102.5,,,
Harvested,2,Fish Creek,2/6/2017,102.7,,,
Harvested,2,Fish Creek,2/6/2017,102.7,,,
Harvested,2,Fish Creek,2/6/2017,103,,,
Harvested,2,Fish Creek,2/6/2017,103.8,,,
Harvested,2,Fish Creek,2/6/2017,104.7,,,
Harvested,2,Fish Creek,2/6/2017,105,,,
Harvested,2,Fish Creek,2/6/2017,105.6,,,
Harvested,2,Fish Creek,2/6/2017,106.2,,,
Harvested,2,Fish Creek,2/6/2017,106.3,,,
Harvested,2,Fish Creek,2/6/2017,106.6,,,
Harvested,2,Fish Creek,2/6/2017,107.6,,,
Harvested,2,Fish Creek,2/6/2017,108.1,,,
Harvested,2,Fish Creek,2/6/2017,108.4,,,
Harvested,2,Fish Creek,2/6/2017,110.7,,,
Harvested,2,Fish Creek,2/6/2017,113.3,,,
Harvested,2,Fish Creek,2/6/2017,114.2,,,
Harvested,2,Fish Creek,2/6/2017,115.9,,,
Harvested,2,Fish Creek,2/6/2017,117.2,,,
Harvested,2,Fish Creek,2/6/2017,118.3,,,
Harvested,2,Fish Creek,2/6/2017,121,,,
Harvested,3,Fish Creek,2/6/2017,97.6,13,,
Harvested,3,Fish Creek,2/6/2017,104.4,13,33,
Harvested,3,Fish Creek,2/6/2017,106.8,11,21.5,Difficult
Harvested,3,Fish Creek,2/6/2017,95.3,9,,
Harvested,3,Fish Creek,2/6/2017,92.2,7,,
Harvested,3,Fish Creek,2/6/2017,96.7,7,,
Harvested,3,Fish Creek,2/6/2017,86.1,5,,
Harvested,3,Fish Creek,2/6/2017,73.9,3,,
Harvested,3,Fish Creek,2/6/2017,40.4,2,,
Harvested,3,Fish Creek,2/6/2017,45.4,1,,
Harvested,3,Fish Creek,2/6/2017,16.8,,,
Harvested,3,Fish Creek,2/6/2017,23.9,,,
Harvested,3,Fish Creek,2/6/2017,29.5,,,
Harvested,3,Fish Creek,2/6/2017,42.5,,,
Harvested,3,Fish Creek,2/6/2017,63.6,,,
Harvested,3,Fish Creek,2/6/2017,71,,,
Harvested,3,Fish Creek,2/6/2017,84.5,,,
Harvested,3,Fish Creek,2/6/2017,90.3,,,
Harvested,3,Fish Creek,2/6/2017,93,,,
Harvested,3,Fish Creek,2/6/2017,94.6,,,
Harvested,3,Fish Creek,2/6/2017,95.8,,,
Harvested,3,Fish Creek,2/6/2017,95.9,,,
Harvested,3,Fish Creek,2/6/2017,96,,,
Harvested,3,Fish Creek,2/6/2017,97,,,
Harvested,3,Fish Creek,2/6/2017,97.4,,,
Harvested,3,Fish Creek,2/6/2017,100.7,,,
Harvested,3,Fish Creek,2/6/2017,101.7,,,
Harvested,3,Fish Creek,2/6/2017,101.8,,,
Harvested,3,Fish Creek,2/6/2017,102.6,,,
Harvested,3,Fish Creek,2/6/2017,103.4,,,
Harvested,3,Fish Creek,2/6/2017,103.6,,,
Harvested,3,Fish Creek,2/6/2017,104.2,,,
Harvested,3,Fish Creek,2/6/2017,104.2,,,
Harvested,3,Fish Creek,2/6/2017,104.5,,,
Harvested,3,Fish Creek,2/6/2017,104.5,,,
Harvested,3,Fish Creek,2/6/2017,105.6,,,
Harvested,3,Fish Creek,2/6/2017,106.3,,,
Harvested,3,Fish Creek,2/6/2017,108.2,,,
Harvested,3,Fish Creek,2/6/2017,109.5,,,
Harvested,3,Fish Creek,2/6/2017,111.4,,,
Harvested,3,Fish Creek,2/6/2017,116.6,,,
Harvested,4,Fish Creek,2/6/2017,116.9,15,26,Last bands hard
Harvested,4,Fish Creek,2/6/2017,100.5,12,28.5,
Harvested,4,Fish Creek,2/6/2017,99.2,11,24,
Harvested,4,Fish Creek,2/6/2017,100.4,11,24.5,
Harvested,4,Fish Creek,2/6/2017,91.3,6,,
Harvested,4,Fish Creek,2/6/2017,97.2,6,,
Harvested,4,Fish Creek,2/6/2017,85.4,4,16.5,
Harvested,4,Fish Creek,2/6/2017,84,3,,
Harvested,4,Fish Creek,2/6/2017,53,2,,
Harvested,4,Fish Creek,2/6/2017,65.3,2,,
Harvested,4,Fish Creek,2/6/2017,29,,,
Harvested,4,Fish Creek,2/6/2017,61.8,,,
Harvested,4,Fish Creek,2/6/2017,71.3,,,
Harvested,4,Fish Creek,2/6/2017,75.2,,,
Harvested,4,Fish Creek,2/6/2017,78.1,,,
Harvested,4,Fish Creek,2/6/2017,80,,,
Harvested,4,Fish Creek,2/6/2017,80.5,,,
Harvested,4,Fish Creek,2/6/2017,81.3,,,
Harvested,4,Fish Creek,2/6/2017,86.7,,,
Harvested,4,Fish Creek,2/6/2017,86.8,,,
Harvested,4,Fish Creek,2/6/2017,87.8,,,
Harvested,4,Fish Creek,2/6/2017,88.2,,,
Harvested,4,Fish Creek,2/6/2017,89.4,,,
Harvested,4,Fish Creek,2/6/2017,90.4,,,
Harvested,4,Fish Creek,2/6/2017,91.1,,,
Harvested,4,Fish Creek,2/6/2017,91.4,,,
Harvested,4,Fish Creek,2/6/2017,92.8,,,
Harvested,4,Fish Creek,2/6/2017,93.1,,,
Harvested,4,Fish Creek,2/6/2017,95.5,,,
Harvested,4,Fish Creek,2/6/2017,97,,,
Harvested,4,Fish Creek,2/6/2017,97.1,,,
Harvested,4,Fish Creek,2/6/2017,97.4,,,
Harvested,4,Fish Creek,2/6/2017,100.1,,,
Harvested,4,Fish Creek,2/6/2017,100.3,,,
Harvested,4,Fish Creek,2/6/2017,102.4,,,
Harvested,4,Fish Creek,2/6/2017,103.7,,,
Harvested,4,Fish Creek,2/6/2017,104.7,,,
Harvested,4,Fish Creek,2/6/2017,104.8,,,
Harvested,4,Fish Creek,2/6/2017,105.3,,,
Harvested,4,Fish Creek,2/6/2017,106.6,,,
Harvested,4,Fish Creek,2/6/2017,107.8,,,
Harvested,4,Fish Creek,2/6/2017,108.1,,,
Harvested,4,Fish Creek,2/6/2017,109,,,
Harvested,4,Fish Creek,2/6/2017,110.8,,,
Harvested,5,Fish Creek,2/6/2017,117.5,13,45.5,
Harvested,5,Fish Creek,2/6/2017,102.3,12,,
Harvested,5,Fish Creek,2/6/2017,104.4,12,32,
Harvested,5,Fish Creek,2/6/2017,91,11,22.5,
Harvested,5,Fish Creek,2/6/2017,103.1,10,,
Harvested,5,Fish Creek,2/6/2017,98.7,9,,
Harvested,5,Fish Creek,2/6/2017,116.9,8,22,
Harvested,5,Fish Creek,2/6/2017,94.8,7,,
Harvested,5,Fish Creek,2/6/2017,97.7,6,,
Harvested,5,Fish Creek,2/6/2017,83.7,3,,
Harvested,5,Fish Creek,2/6/2017,69,,,
Harvested,5,Fish Creek,2/6/2017,76.9,,,
Harvested,5,Fish Creek,2/6/2017,89.6,,,
Harvested,5,Fish Creek,2/6/2017,89.7,,,
Harvested,5,Fish Creek,2/6/2017,89.9,,,
Harvested,5,Fish Creek,2/6/2017,93.1,,,
Harvested,5,Fish Creek,2/6/2017,95.6,,,
Harvested,5,Fish Creek,2/6/2017,96.1,,,
Harvested,5,Fish Creek,2/6/2017,97.6,,,
Harvested,5,Fish Creek,2/6/2017,99.7,,,
Harvested,5,Fish Creek,2/6/2017,101.3,,,
Harvested,5,Fish Creek,2/6/2017,103.8,,,
Harvested,5,Fish Creek,2/6/2017,106,,,
Harvested,5,Fish Creek,2/6/2017,106.7,,,
Harvested,5,Fish Creek,2/6/2017,109.3,,,
Harvested,5,Fish Creek,2/6/2017,109.5,,,
Harvested,5,Fish Creek,2/6/2017,110.2,,,
Harvested,5,Fish Creek,2/6/2017,114.1,,,
Harvested,5,Fish Creek,2/6/2017,116.2,,,
Harvested,5,Fish Creek,2/6/2017,118.1,,,
Harvested,5,Fish Creek,2/6/2017,120,,,
Harvested,5,Fish Creek,2/6/2017,121,,,
Harvested,6,Fish Creek,2/6/2017,99.1,9,,
Harvested,6,Fish Creek,2/6/2017,93,8,,
Harvested,6,Fish Creek,2/6/2017,99.8,7,,
Harvested,6,Fish Creek,2/6/2017,100.1,7,20.5,
Harvested,6,Fish Creek,2/6/2017,88.2,3,,
Harvested,6,Fish Creek,2/6/2017,25.5,1,,
Harvested,6,Fish Creek,2/6/2017,48.3,1,,
Harvested,6,Fish Creek,2/6/2017,67.8,1,,
Harvested,6,Fish Creek,2/6/2017,14,0,,
Harvested,6,Fish Creek,2/6/2017,14.2,0,,
Harvested,6,Fish Creek,2/6/2017,15.4,,,
Harvested,6,Fish Creek,2/6/2017,17.6,,,
Harvested,6,Fish Creek,2/6/2017,17.8,,,
Harvested,6,Fish Creek,2/6/2017,18.2,,,
Harvested,6,Fish Creek,2/6/2017,18.7,,,
Harvested,6,Fish Creek,2/6/2017,24.3,,,
Harvested,6,Fish Creek,2/6/2017,48.8,,,
Harvested,6,Fish Creek,2/6/2017,56.1,,,
Harvested,6,Fish Creek,2/6/2017,62.5,,,
Harvested,6,Fish Creek,2/6/2017,69.1,,,
Harvested,6,Fish Creek,2/6/2017,70.1,,,
Harvested,6,Fish Creek,2/6/2017,91.3,,,
Harvested,6,Fish Creek,2/6/2017,92,,,
Harvested,6,Fish Creek,2/6/2017,94.9,,,
Harvested,6,Fish Creek,2/6/2017,95.6,,,
Harvested,6,Fish Creek,2/6/2017,96.7,,,
Harvested,6,Fish Creek,2/6/2017,96.9,,,
Harvested,6,Fish Creek,2/6/2017,100,,,
Harvested,6,Fish Creek,2/6/2017,103,,,
Harvested,6,Fish Creek,2/6/2017,105.4,,,
Harvested,6,Fish Creek,2/6/2017,106.5,,,
Harvested,6,Fish Creek,2/6/2017,106.6,,,
Harvested,7,Fish Creek,2/6/2017,117.7,13,,Difficult
Harvested,7,Fish Creek,2/6/2017,103.6,11,,
Harvested,7,Fish Creek,2/6/2017,108.2,10,,Difficult
Harvested,7,Fish Creek,2/6/2017,114.9,9,12,
Harvested,7,Fish Creek,2/6/2017,98.7,6,,
Harvested,7,Fish Creek,2/6/2017,97,5,,
Harvested,7,Fish Creek,2/6/2017,59.9,1,,
Harvested,7,Fish Creek,2/6/2017,13.6,0,,
Harvested,7,Fish Creek,2/6/2017,27.1,0,,
Harvested,7,Fish Creek,2/6/2017,33.2,0,,
Harvested,7,Fish Creek,2/6/2017,7.9,,,
Harvested,7,Fish Creek,2/6/2017,9.5,,,
Harvested,7,Fish Creek,2/6/2017,21.3,,,
Harvested,7,Fish Creek,2/6/2017,21.6,,,
Harvested,7,Fish Creek,2/6/2017,94.2,,,
Harvested,7,Fish Creek,2/6/2017,94.7,,,
Harvested,7,Fish Creek,2/6/2017,100.6,,,
Harvested,7,Fish Creek,2/6/2017,101.4,,,
Harvested,7,Fish Creek,2/6/2017,106.7,,,
Harvested,7,Fish Creek,2/6/2017,114.6,,,
Harvested,7,Fish Creek,2/6/2017,124.2,,,
Harvested,8,Fish Creek,2/6/2017,117.6,14,31.5,Difficult
Harvested,8,Fish Creek,2/6/2017,93.3,12,,
Harvested,8,Fish Creek,2/6/2017,99.7,11,23.5,
Harvested,8,Fish Creek,2/6/2017,103.9,10,,
Harvested,8,Fish Creek,2/6/2017,104.1,10,37,Difficult
Harvested,8,Fish Creek,2/6/2017,109.3,10,25.5,
Harvested,8,Fish Creek,2/6/2017,89.4,7,,
Harvested,8,Fish Creek,2/6/2017,92.6,5,,
Harvested,8,Fish Creek,2/6/2017,84,3,,
Harvested,8,Fish Creek,2/6/2017,34.5,,,
Harvested,8,Fish Creek,2/6/2017,37.3,,,
Harvested,8,Fish Creek,2/6/2017,75.4,,,
Harvested,8,Fish Creek,2/6/2017,77.4,,,
Harvested,8,Fish Creek,2/6/2017,80,,,
Harvested,8,Fish Creek,2/6/2017,84.5,,,
Harvested,8,Fish Creek,2/6/2017,89.7,,,
Harvested,8,Fish Creek,2/6/2017,90,,,
Harvested,8,Fish Creek,2/6/2017,90,,,
Harvested,8,Fish Creek,2/6/2017,92.3,,,
Harvested,8,Fish Creek,2/6/2017,93.4,,,
Harvested,8,Fish Creek,2/6/2017,95.1,,,
Harvested,8,Fish Creek,2/6/2017,95.3,,,
Harvested,8,Fish Creek,2/6/2017,95.4,,,
Harvested,8,Fish Creek,2/6/2017,96.4,,,
Harvested,8,Fish Creek,2/6/2017,98.6,,,
Harvested,8,Fish Creek,2/6/2017,99.6,,,
Harvested,8,Fish Creek,2/6/2017,99.7,,,
Harvested,8,Fish Creek,2/6/2017,101,,,
Harvested,8,Fish Creek,2/6/2017,105.2,,,
Harvested,8,Fish Creek,2/6/2017,107.5,,,
Harvested,8,Fish Creek,2/6/2017,115.3,,,
Harvested,8,Fish Creek,2/6/2017,116.9,,,
Harvested,9,Fish Creek,2/6/2017,106.9,14,19.5,Difficult
Harvested,9,Fish Creek,2/6/2017,100.2,11,15,
Harvested,9,Fish Creek,2/6/2017,92,10,,Difficult
Harvested,9,Fish Creek,2/6/2017,105.6,10,12.5,
Harvested,9,Fish Creek,2/6/2017,109.5,9,,
Harvested,9,Fish Creek,2/6/2017,92.7,8,20,Difficult
Harvested,9,Fish Creek,2/6/2017,89.8,6,20,
Harvested,9,Fish Creek,2/6/2017,99,6,,
Harvested,9,Fish Creek,2/6/2017,74.3,3,,
Harvested,9,Fish Creek,2/6/2017,84.7,3,,
Harvested,9,Fish Creek,2/6/2017,18.9,,,
Harvested,9,Fish Creek,2/6/2017,47.4,,,
Harvested,9,Fish Creek,2/6/2017,50,,,
Harvested,9,Fish Creek,2/6/2017,55.8,,,
Harvested,9,Fish Creek,2/6/2017,56.4,,,
Harvested,9,Fish Creek,2/6/2017,57,,,
Harvested,9,Fish Creek,2/6/2017,63.8,,,
Harvested,9,Fish Creek,2/6/2017,64.1,,,
Harvested,9,Fish Creek,2/6/2017,71,,,
Harvested,9,Fish Creek,2/6/2017,73.3,,,
Harvested,9,Fish Creek,2/6/2017,80.3,,,
Harvested,9,Fish Creek,2/6/2017,81.7,,,
Harvested,9,Fish Creek,2/6/2017,85.9,,,
Harvested,9,Fish Creek,2/6/2017,93.4,,,
Harvested,9,Fish Creek,2/6/2017,93.8,,,
Harvested,9,Fish Creek,2/6/2017,94.3,,,
Harvested,9,Fish Creek,2/6/2017,95.6,,,
Harvested,9,Fish Creek,2/6/2017,96.1,,,
Harvested,9,Fish Creek,2/6/2017,96.9,,,
Harvested,9,Fish Creek,2/6/2017,96.9,,,
Harvested,9,Fish Creek,2/6/2017,97.4,,,
Harvested,9,Fish Creek,2/6/2017,98.4,,,
Harvested,9,Fish Creek,2/6/2017,100.4,,,
Harvested,9,Fish Creek,2/6/2017,100.7,,,
Harvested,9,Fish Creek,2/6/2017,101.6,,,
Harvested,9,Fish Creek,2/6/2017,102.2,,,
Harvested,9,Fish Creek,2/6/2017,102.4,,,
Harvested,9,Fish Creek,2/6/2017,104.9,,,
Harvested,9,Fish Creek,2/6/2017,110.3,,,
Harvested,9,Fish Creek,2/6/2017,122.3,,,
Harvested,10,Fish Creek,2/6/2017,100,12,,
Harvested,10,Fish Creek,2/6/2017,95.3,11,34,
Harvested,10,Fish Creek,2/6/2017,101,11,37,
Harvested,10,Fish Creek,2/6/2017,101.7,11,18,
Harvested,10,Fish Creek,2/6/2017,92.8,10,22,
Harvested,10,Fish Creek,2/6/2017,98.2,10,12,
Harvested,10,Fish Creek,2/6/2017,92.5,8,23.5,
Harvested,10,Fish Creek,2/6/2017,88.3,7,,
Harvested,10,Fish Creek,2/6/2017,75.3,5,,
Harvested,10,Fish Creek,2/6/2017,77.7,5,,
Harvested,10,Fish Creek,2/6/2017,20.3,,,
Harvested,10,Fish Creek,2/6/2017,30.9,,,
Harvested,10,Fish Creek,2/6/2017,37,,,
Harvested,10,Fish Creek,2/6/2017,42.8,,,
Harvested,10,Fish Creek,2/6/2017,46,,,
Harvested,10,Fish Creek,2/6/2017,47.2,,,
Harvested,10,Fish Creek,2/6/2017,54.1,,,
Harvested,10,Fish Creek,2/6/2017,57.3,,,
Harvested,10,Fish Creek,2/6/2017,58.2,,,
Harvested,10,Fish Creek,2/6/2017,62.2,,,
Harvested,10,Fish Creek,2/6/2017,64.3,,,
Harvested,10,Fish Creek,2/6/2017,67.8,,,
Harvested,10,Fish Creek,2/6/2017,69.3,,,
Harvested,10,Fish Creek,2/6/2017,70.1,,,
Harvested,10,Fish Creek,2/6/2017,72.9,,,
Harvested,10,Fish Creek,2/6/2017,75.6,,,
Harvested,10,Fish Creek,2/6/2017,78.8,,,
Harvested,10,Fish Creek,2/6/2017,79.3,,,
Harvested,10,Fish Creek,2/6/2017,83,,,
Harvested,10,Fish Creek,2/6/2017,83.5,,,
Harvested,10,Fish Creek,2/6/2017,84.8,,,
Harvested,10,Fish Creek,2/6/2017,85.1,,,
Harvested,10,Fish Creek,2/6/2017,85.1,,,
Harvested,10,Fish Creek,2/6/2017,85.7,,,
Harvested,10,Fish Creek,2/6/2017,85.8,,,
Harvested,10,Fish Creek,2/6/2017,86,,,
Harvested,10,Fish Creek,2/6/2017,86.5,,,
Harvested,10,Fish Creek,2/6/2017,86.5,,,
Harvested,10,Fish Creek,2/6/2017,86.7,,,
Harvested,10,Fish Creek,2/6/2017,87.7,,,
Harvested,10,Fish Creek,2/6/2017,88.1,,,
Harvested,10,Fish Creek,2/6/2017,89.2,,,
Harvested,10,Fish Creek,2/6/2017,89.5,,,
Harvested,10,Fish Creek,2/6/2017,90.1,,,
Harvested,10,Fish Creek,2/6/2017,90.2,,,
Harvested,10,Fish Creek,2/6/2017,90.4,,,
Harvested,10,Fish Creek,2/6/2017,92.7,,,
Harvested,10,Fish Creek,2/6/2017,93.2,,,
Harvested,10,Fish Creek,2/6/2017,93.7,,,
Harvested,10,Fish Creek,2/6/2017,93.9,,,
Harvested,10,Fish Creek,2/6/2017,97.8,,,
Harvested,10,Fish Creek,2/6/2017,101.5,,,
Harvested,10,Fish Creek,2/6/2017,101.8,,,
Harvested,10,Fish Creek,2/6/2017,102.1,,,
Harvested,10,Fish Creek,2/6/2017,103.7,,,
Harvested,10,Fish Creek,2/6/2017,106.2,,,
Harvested,10,Fish Creek,2/6/2017,108,,,
Harvested,10,Fish Creek,2/6/2017,116.3,,,
Harvested,1,Fish Creek,5/18/2017,110.9,16,37.5,
Harvested,1,Fish Creek,5/18/2017,98.8,13,,
Harvested,1,Fish Creek,5/18/2017,100.1,12,25,Difficult
Harvested,1,Fish Creek,5/18/2017,103.3,10,,Difficult
Harvested,1,Fish Creek,5/18/2017,94.4,9,26,
Harvested,1,Fish Creek,5/18/2017,96.9,9,,
Harvested,1,Fish Creek,5/18/2017,79.1,6,,
Harvested,1,Fish Creek,5/18/2017,86,5,,
Harvested,1,Fish Creek,5/18/2017,70.7,3,,
Harvested,1,Fish Creek,5/18/2017,18,0,,
Harvested,1,Fish Creek,5/18/2017,10.8,,,
Harvested,1,Fish Creek,5/18/2017,28.9,,,
Harvested,1,Fish Creek,5/18/2017,30.1,,,
Harvested,1,Fish Creek,5/18/2017,34.5,,,
Harvested,1,Fish Creek,5/18/2017,43.2,,,
Harvested,1,Fish Creek,5/18/2017,48.7,,,
Harvested,1,Fish Creek,5/18/2017,59.9,,,
Harvested,1,Fish Creek,5/18/2017,61.8,,,
Harvested,1,Fish Creek,5/18/2017,69.3,,,
Harvested,1,Fish Creek,5/18/2017,71.5,,,
Harvested,1,Fish Creek,5/18/2017,73.7,,,
Harvested,1,Fish Creek,5/18/2017,74.4,,,
Harvested,1,Fish Creek,5/18/2017,76.2,,,
Harvested,1,Fish Creek,5/18/2017,76.6,,,
Harvested,1,Fish Creek,5/18/2017,77.4,,,
Harvested,1,Fish Creek,5/18/2017,78.3,,,
Harvested,1,Fish Creek,5/18/2017,78.5,,,
Harvested,1,Fish Creek,5/18/2017,81.6,,,
Harvested,1,Fish Creek,5/18/2017,83.5,,,
Harvested,1,Fish Creek,5/18/2017,85.6,,,
Harvested,1,Fish Creek,5/18/2017,86.9,,,
Harvested,1,Fish Creek,5/18/2017,87.8,,,
Harvested,1,Fish Creek,5/18/2017,91,,,
Harvested,1,Fish Creek,5/18/2017,95.7,,,
Harvested,1,Fish Creek,5/18/2017,96.9,,,
Harvested,1,Fish Creek,5/18/2017,99.7,,,
Harvested,1,Fish Creek,5/18/2017,100.5,,,
Harvested,1,Fish Creek,5/18/2017,101.2,,,
Harvested,1,Fish Creek,5/18/2017,101.8,,,
Harvested,1,Fish Creek,5/18/2017,102.3,,,
Harvested,1,Fish Creek,5/18/2017,102.9,,,
Harvested,1,Fish Creek,5/18/2017,104.2,,,
Harvested,1,Fish Creek,5/18/2017,104.8,,,
Harvested,1,Fish Creek,5/18/2017,106.5,,,
Harvested,1,Fish Creek,5/18/2017,106.8,,,
Harvested,1,Fish Creek,5/18/2017,112.2,,,
Harvested,1,Fish Creek,5/18/2017,116,,,
Harvested,2,Fish Creek,5/18/2017,101.5,13,35.5,Difficult
Harvested,2,Fish Creek,5/18/2017,102.8,11,20,
Harvested,2,Fish Creek,5/18/2017,104.1,9,26,
Harvested,2,Fish Creek,5/18/2017,98.2,8,17,
Harvested,2,Fish Creek,5/18/2017,102.9,7,25,
Harvested,2,Fish Creek,5/18/2017,98.7,6,15,
Harvested,2,Fish Creek,5/18/2017,93.7,5,,
Harvested,2,Fish Creek,5/18/2017,85.8,4,,
Harvested,2,Fish Creek,5/18/2017,74.5,3,,
Harvested,2,Fish Creek,5/18/2017,86.2,3,,
Harvested,2,Fish Creek,5/18/2017,39.5,,,
Harvested,2,Fish Creek,5/18/2017,41.7,,,
Harvested,2,Fish Creek,5/18/2017,76.2,,,
Harvested,2,Fish Creek,5/18/2017,78.1,,,
Harvested,2,Fish Creek,5/18/2017,80.3,,,
Harvested,2,Fish Creek,5/18/2017,80.8,,,
Harvested,2,Fish Creek,5/18/2017,81.1,,,
Harvested,2,Fish Creek,5/18/2017,84.1,,,
Harvested,2,Fish Creek,5/18/2017,84.1,,,
Harvested,2,Fish Creek,5/18/2017,84.1,,,
Harvested,2,Fish Creek,5/18/2017,86.1,,,
